address, amount staked, GLTO
stars1vh3pschm04tj6jyfct92cl0v47t96a3szpzxkt, 1178, 2639.706344
stars100drnwl6snkmvyzycwy9u25j9tj4meck3zky7w, 4500, 2639.706344
stars1y30rnpzl3uq6q3l4chwvxf000tm4lafnxpsf48, 9900, 2639.706344
stars1kjdmklc5tky5w5cmsag2n99rm28nnlh2adth0p, 1092, 2639.706344
stars18kr6v42uht2qduyre2thdy8cq3at54ym0499rz, 33494, 2639.706344
stars1qy0vur3fl2ucztpzcrfea7mc8jwz8xjm48y670, 2943, 2639.706344
stars1pl4zwv4mmzkmqc3ac42jpn2u7xche7n0tdpdmn, 8565, 2639.706344
stars1est2k3tz5munj6x03fu5nueqlxx7ng9kjlrhvy, 2569, 2639.706344
stars1cn379vkcu6pu5ypuveuyqa7jyyk9ccj5x9kr5d, 3235, 2639.706344
stars1yu9dwnj9pzjjm3ur3kpmjk29n6nn2r9pm3q37q, 1000, 2639.706344
stars1wn9fje3ta89f82qh5qh645mjdpctv87pp6qjyy, 1641, 2639.706344
stars1j89p2jyvh607p96saeh28sl9uyqtdky7d6p459, 4622, 2639.706344
stars19mk5ka3hhad3fuedm4637d68n2jrvj6gedxwdp, 1370541, 2639.706344
stars1udvzxzftswm00600wcl3mqnu5c2njvv0u4s24d, 2207, 2639.706344
stars1pg23whjnnheuuq83qy9ehap9md28jzdf0arv2p, 2019, 2639.706344
stars1srdyhmhhlammswt7ywcre7xcwwcxqj6962fj8r, 1602, 2639.706344
stars1y0k86wx0jpfqs9qcq6alalfwvyackwfqa85e40, 653901, 2639.706344
stars1v8f6xvteg87j59w4prk3uj92x54nthzz2qtr39, 1500, 2639.706344
stars1dvywds83xyfhr507m2v8907fmu2d8wemh7arxw, 1049, 2639.706344
stars1ldyxnnw5pl3l00849nvyw5vulpj6w8sadwp8hc, 3328, 2639.706344
stars1cn6nnfuzvrp5ul2a967r2cg5ntv8kz0tk73dwc, 10606, 2639.706344
stars15tlzuc0gnmy7h0h4g383fmjf9u0mhzcpr5vaxs, 7666, 2639.706344
stars1yp8vkq7q4mxv704gqe6zpu09je9x52648hs80e, 2700, 2639.706344
stars18d5sah5pxzaaz9s8h8h9emw78yw8r85y7tew2s, 2152, 2639.706344
stars1fvh6pr5ja6r2zdxa60rs5a590lfdc6cj9fkfm9, 1500, 2639.706344
