address, amount staked, GLTO
juno12ywlt9clz4jmkta8huws90gg34gf94e6ef0lf3, 59, 1853.74989
juno1hgmxzc0tq2pcp3k94yavsmrmrp9xgta6kd6f7m, 146, 1853.74989
juno1auqwyezadm2uceta0yee90la4wyagh8vjfumul, 332, 1853.74989
juno13022l2p25v4j8mzawe5vmxf4uegjwlrq7lx9vs, 381, 1853.74989
juno12wdcv2lm6uhyh5f6ytjvh2nlkukrmkdkzymxdv, 101, 1853.74989
juno1afcc20af85s2mpv6mnvy99whl7c76palj7h75c, 54, 1853.74989
juno1l8v69mgcsp6pxm56wx3n5zzwk5wqnwgdp0xm5d, 1490, 1853.74989
juno1gghe9mgk703cur0egksda6fdsr7dl58mr7h5ln, 50, 1853.74989
juno1egd7nfp2fl8sl3d595nhglgyku7tkfuh8d4lwr, 411, 1853.74989
juno1dfr0fuqlx5uppvhx6fl20fd2d95am2ezhj22gy, 5487, 1853.74989
juno1h9r275f96940jqmqqg9eas6xutk6dxcj6vddeq, 110, 1853.74989
juno12rp0rj5nw20xu6ullcjvsvuemmp53e7nvt8cq4, 1300, 1853.74989
juno1maq2f6ykwxdn3lfnnppuls0mmntprukkeua7km, 62, 1853.74989
juno1x3w87ysx2u0586ay6glwhugdnt837l4ddf58kf, 61, 1853.74989
juno10jcd94dw9w2txv3f8xgd3cslz5s3cqu0u9l573, 105, 1853.74989
juno1tgmwnc6x00p6zvl5r3y0fjszsggnajr5604vde, 88, 1853.74989
juno1h6u5z3u7dw66q0fpcqwusnw7h65330ssv98lqs, 106, 1853.74989
juno1alusczwl2yfc7r8wl0s8rye3y060phvrs46ycn, 317, 1853.74989
juno130rz7quk338jg3qf083qw0nqydpfgmuszputha, 1180, 1853.74989
juno1fkpnqe735udefczzpf8rypwlrd2vhkjzvm4wnv, 87, 1853.74989
juno1aaavrrdq9wju7mgr8ld5rmsfr2j3qmguhc0zhs, 281, 1853.74989
juno1gypare5ze2uydq3n9w56jtlu5y9jyuamqkh023, 140, 1853.74989
juno1qktml8av5a9tn0dvc38m99y20v3y50jnanjxts, 92, 1853.74989
juno1a2s3vxlpecsmqsncu2tknllkvn5dn7aj872ypr, 370, 1853.74989
juno1g6vkvkccztsqzw5qlqh0vrss86q7nmn7d8pqka, 690, 1853.74989
juno160wdvp32nwrj8nqvdyvgn84vq8mvd8dvkca99n, 153, 1853.74989
juno1q26rkt6zj7aau4qspu3w5ps3ps2f2qcd03cz8r, 201, 1853.74989
juno105e0mvxw6c83necn8zs36ha5ht230qvsr809th, 360, 1853.74989
juno1nvm4f3j2wa50h5umtavcwsxl6l786uhwvqv8zm, 373, 1853.74989
juno1f353yj9st8kzxhkfyxrw44uncxvpekpf44aqzr, 1077, 1853.74989
juno1yn64qavsv5zk4lndt7qrkyv3je28qkw80xydt8, 296, 1853.74989
juno1s6jxfyhmvaqjkw7yfj3z38t7zpjrwmhc0emwzc, 58, 1853.74989
juno1k6ku8dyturcwz2tl8d5kpu658ny63xjedyldck, 81, 1853.74989
juno1arrtkxg7604pr5spatn7ufxw0xvq8qp9csk94z, 125, 1853.74989
juno15cdjvyjtcu4jcxanuevfpcqam3uqe44kwuny4m, 74, 1853.74989
juno10ey7efhq60xrxetk09mtu4v7g49j4jrq5uaxe2, 209, 1853.74989
juno1jxhac5kw5rtv880wmjr7xxucwdm00hv8mpa9ql, 54, 1853.74989
juno1rwzqhtu7ddwtf0p9uls7tlugayz92u3qyh800e, 418, 1853.74989
juno1keln09c6pzu26lhmytp9wgyjmrtq0w66mp78sc, 125, 1853.74989
juno1jmjwwhejn54hgw9f4yze2pq44apjaafv7dkhwk, 125, 1853.74989
juno13qjzx5rw3lxrxp02prnmdulp8hle728ex6kgv6, 70, 1853.74989
juno1557ytq6hz2z2jeu3lc7u96lzuvt6cjnyrq7ctc, 314, 1853.74989
juno1s3wfr6jh4l6y9egyjp4y0pw2y6gtx6v2rlstqv, 50, 1853.74989
juno1ku3wzu9tvm0kpze876laesj7h45nzm3pshlhr2, 54, 1853.74989
