address, balance, GLTO
juno16sknqh6mfamcymz5pjc4pe9xg0zrl8prz0vkzk, 10.101000, 10946.91647
juno12sm9vfj4m95nr0974kjhjlfx4eyum37hmrysgv, 0.565166, 10946.91647
juno1th2tyhtmxuj2mkkk56zlksu8fjdnx57plzzfdy, 11.200000, 10946.91647
juno1y3gjlu3rskpqghcrmt9l3uf2ytjzwah43nxj8p, 1.000000, 10946.91647
juno1flswm9qxz09cljf2axw9a0zh7kkj544v5wmjca, 1.009383, 10946.91647
juno1ups8pwf6u5zz6ttl9rjkze96lh2hxkrn09z23n, 1.013775, 10946.91647
juno1czhkuyvffhy5ff2ltc6cpg3vna2r69gq4sdnjf, 1.000000, 10946.91647
juno1yzu2ph4d8d3v2e4m6h3ks7ar2us3k39m2sp5gm, 3.005681, 10946.91647
juno1qk0rtrnk0xtf2g99u06z09sax28a67n0w2cuhv, 0.542121, 10946.91647
juno17ywau03pe0jfqsa4gqmzjychat579r7a8865wf, 1.000000, 10946.91647
juno1du6s8f6jfhhtx8l4gg40remxmnad6cq8qaptd5, 10.984682, 10946.91647
juno18ennzdayt5958a0qda7prw04dg05zu3l44fc5k, 1.001018, 10946.91647
juno1kcyfy579gyh0wsjunsh4xp4mh6d4d4fr82rn6q, 1.904305, 10946.91647
juno1dhmzkfe3wxr4rwpff9s8xq07c0nhx88htp67kz, 1.117457, 10946.91647
juno1gv4fgn9gqq6lyrc6s8xve69q7naqll7rlshty4, 1.200000, 10946.91647
juno19slctt4wg2utp0epkya794yz7f6ntdvhsqdpxz, 0.608999, 10946.91647
juno1th00yw5wkeezmzcxp89w8necl46erqzyqqvuga, 1.001516, 10946.91647
juno16wzgletr3hcehvh9u7md9acs577qruvy33gawt, 1.000000, 10946.91647
juno166xsmqarxfzjgevt566ya568mcejtqlslqlxp3, 5.501638, 10946.91647
juno17x50z4t8zsze5amk0m98tg26cscuvzt3dpzxch, 4.545557, 10946.91647
juno1q67kfdd5uwf4vctgpqtaqqmfcn2gd0m0zh5szr, 1.054491, 10946.91647
juno1qamfln8u5w8d3vlhp5t9mhmylfkgad4jz6t7cv, 11.126170, 10946.91647
juno1l3ny5jf5g69rdlz37pkkayvs5yypaavjtx9ff4, 1.777299, 10946.91647
juno1pernzzhnk9yemr3xcer6xdjy07tkzdgn8mt9s0, 14.011197, 10946.91647
juno1p5fft5dv2fmn2pljkzfg5c3lg9x3qxhxdw0upx, 0.930110, 10946.91647
juno1eymzlsqm63y3zeu36ddnmpdqdp0p4gsws36jw6, 31.243669, 10946.91647
juno16a24tysqtre4234lafk75ptawyr4yqwp0cjv56, 10.000000, 10946.91647
juno1s46jmv3c05usk6yk50tyy8axc4t9rglrwrzzx3, 1.152105, 10946.91647
juno1s97cy0v0cj6yheqq7nf60f5f5spyla2p5zv9um, 8.803939, 10946.91647
juno1xxnssh65k88edy3vnfvttvkvap0gsafmfqf5tz, 2.007466, 10946.91647
juno1fwvsuv9y9pdatktpyyaww5z04kwgzc7g58vfr9, 45.157810, 10946.91647
juno1mtyd734xlrse8azd4pu2760zvpwwqryuryqz3d, 0.800000, 10946.91647
juno13ze97zcysvwxmpu0zpeq7fr5wx44advd38qhd5, 11.006308, 10946.91647
juno124aujfnz2ttutcmlfrr35z3gxr70h5vn0wr2jx, 0.640258, 10946.91647
juno1kspx25s5gard0f5ww65h94ual2ckht6q256st8, 1.000000, 10946.91647
juno12xfnjldd299rh02kljr2evzf2h4t63qdm5caae, 0.600000, 10946.91647
juno1manvczjyre7s3gfa72pkra7j29exkr2ww9cte5, 6.200000, 10946.91647
juno1g8d3phf4e0frd97uy5v5tx8dthypp3ld9yn4ax, 1.014541, 10946.91647
juno1ud7g3tqadeu9ejdw3qstjlx3mnjvjy57ql7gfv, 9.662864, 10946.91647
juno1u3g7qq7wc7dzwmyxcr2ym9uhtrvcy4gd8ak5f3, 5.209153, 10946.91647
juno1qll2f9hqwzkgywg3qhdv5jmmyvtf0dcm9sgufs, 1.000000, 10946.91647
juno1v34q6sz6ags39fjqh0nsmk4f00lxkdhfyhrjvd, 11.200000, 10946.91647
juno19yg70ssswww6wwlyt2z95wq4r7jj65j8tyve08, 0.500000, 10946.91647
juno16dzwj3cggpvpjv57wrmver8lmkvyykpxhk9rhq, 4.294042, 10946.91647
juno1suvlzxf5057p5tlu9636ysy02t6v38e24z9p6p, 3.000023, 10946.91647
juno1smfzt25ax563c0s2wgmcmt3g67d09t4mrs4tx6, 6.000000, 10946.91647
juno1zkhrgfdqq7d7fmu0uf82p8t6tcs0u49anpze9m, 1.200000, 10946.91647
juno189g9war7xmrl68g4rxjgafjl0e99jnh9nyhkqj, 11.006893, 10946.91647
juno1vk405u5kwrwv2g4yvz3fnttex937pqlnxugpwq, 58.841222, 10946.91647
juno1x5m6v45a48rzqqf0qej6syr6sftdtdrxlxgldn, 1.000079, 10946.91647
juno1qxprregw2tvclv5ecg23u8cm8vwx500a2f089n, 11.000000, 10946.91647
juno1av5d3fudnc2ts4uln3t4z5xlgg4999gpl6hjyx, 9.508692, 10946.91647
juno1m3yl67vexemvlkwfshy9szyv9ppkz96zhph0r9, 0.500000, 10946.91647
juno1g8g8kd24ysq73tmzt6u3uuv7qyx7wztpa4m0eh, 10.804030, 10946.91647
juno1r2m7hmf3psvdfz7zfvsgcxz878gh3s9ukwswqt, 1.011751, 10946.91647
juno1xyn6emnsmjdxx09vfntp8av42dmmlg5m05plvd, 0.670459, 10946.91647
juno16nq8d6teldz59tmdantnku7547wtn480espzpu, 1.040510, 10946.91647
juno1ythmjh38ktpegcl3zrj3eru38mks8cpm4nuf65, 1.010000, 10946.91647
juno16gxdwa79rsvkjaawpcpswthgahm56p4m5aspq7, 1.200000, 10946.91647
juno1he006g0eddwe8j4qk842qc7f9uzs3tuwjwykc9, 0.525265, 10946.91647
juno1y8m80yzlwmxjvs8xc0ufvyvletvq2hepysegchy89qzr3y9kj66qjv5gk0, 2.955885, 10946.91647
juno1gzr8qv7dp3dzx0a6mya78z5jr3qfeyt9n55euk, 15.275494, 10946.91647
juno1awfqa6xjgzcfe9w5aaaz7trjcpvd92fja2kmqt, 3.151356, 10946.91647
juno1vt37stwlqhxzl8t5qlecu74mrm0ffav2l0jdqa, 5.595914, 10946.91647
juno1v3truxzuz0j7896tumz77unla4sltqlghnrwc0, 2.037523, 10946.91647
juno1lky4hurcvh0mucj5kk3nx99matgacarpsta6su, 2.833922, 10946.91647
juno13fq7e69punt6ju05f5wwr39udcmlvrlqgffzgu, 1.000000, 10946.91647
juno1xh6cvttdl6c7ym5jsumwmsz4x68kxa2v8n09sq, 1.070523, 10946.91647
juno15wgm3206k48cg803dgnm29apqt5xsjts9nfuv4, 1.043725, 10946.91647
juno1glp9tnyutxrer4xsjwjdgueumnlgv052hfrheq, 3.215839, 10946.91647
juno17904g7a5u8p87ygfjmmlgcxf48r0uj6uhq82pk, 1.200000, 10946.91647
juno19yssr677uxtauv8hpfg4t4ystqx4dj9xjwc89j, 7.287076, 10946.91647
juno18jlc56v4gxux4wcah5njcnkxv6lde2hnkzce44, 11.200000, 10946.91647
juno1qttmfljc3qcerypthjtxw4a8675xcf9hfpfr8x, 5.000000, 10946.91647
juno1j9tsduatqra037xjyy2t6c96xxksax8ef9pkcm, 4.096207, 10946.91647
juno1qwqe792ag6p0fg44nk3f2qcredn4lu695qr6h6, 1.000000, 10946.91647
juno102772k62jsx0l7p05w3d3uxjs0sdcfs79cdmj6, 2.122453, 10946.91647
juno1uc5c0qdfm2e4dhwsw33j94d7k4r74v8alhkeuv, 1.000000, 10946.91647
juno1yn2rkp8k3txj3wh5ks234zql5ral8fk46np6wh, 1.000000, 10946.91647
juno128xghen2lcecud0sltcr45clxy5twgqsymumk3, 1.200000, 10946.91647
juno1ecvvgp7vspxxtzj05t9y3ys3awlxfwe4lzt94u, 6.248259, 10946.91647
juno1dqpameqd8f069jlz0lvgpsxscy6sym8sh5lkxx, 1.200000, 10946.91647
juno1jekj5rfnd2qynsqj3k9ue0h6e5vgvsxr5dmy3z, 1.000000, 10946.91647
juno12wyh5wdaq7ej0tz5v8nkkgauz8cvlcdfewm2tg, 3.491917, 10946.91647
juno1e9vkpsz03xflllmcf8d6spjn6z7g7ze72tsja5, 1.000000, 10946.91647
juno1jz7rs06p2vd3jsq4ftc89aqkp3twh8d5xuczke, 1.200000, 10946.91647
juno1qvzykan9gac2zcnwgll9zkp2y4czfygua9plak, 1.469807, 10946.91647
juno168urdlhz0u7epctn88c6x4zzt9pevsdyael5fk, 4.629112, 10946.91647
juno1u76hkf7up5uqwlhdjzp4fr68j6p8nwvyghdv5s, 1.317777, 10946.91647
juno18842zyhyd05fwacvdvpupqc5tp9ep3gddjy994, 0.500000, 10946.91647
juno1whejvdne3cj6p5pnap8cnvgnlxdyd4dxcwpx0w, 1.000000, 10946.91647
juno1yv2ruekvv5hhlsvhzf7k3z3a3l9xfc45nnws8m, 11.000000, 10946.91647
juno1yey69mwvdw7kugvkkka0hq85vlut3y6uqcf3pl, 0.500000, 10946.91647
juno10m0rgyr00qq33dfq3p99s4kz3kcppkuwkwch7x, 0.538951, 10946.91647
juno1vmnc8x6vmwp4sfee3mraxfa4ykglv0zhsuet7c, 1.000000, 10946.91647
juno1a4jkhl5f3se7pcfkuvrzslprkz7rmlaqvksps6, 1.617113, 10946.91647
juno1pgzsur4a78nmd6ypujlv8qdupwu64f7m2sjvke, 2.904207, 10946.91647
juno1qvd4xzc3xq25wedwttggta5wu9v5jkv0jpulzx, 4.611683, 10946.91647
juno1pawe9ncymsxkz79pqe773vmy6dx2w229zu6lx4, 1.000000, 10946.91647
juno1zx7nmp07426hcjz377c7lkwdpgl6gqql2yk3qe, 3.524670, 10946.91647
juno1vghct4lm8hp5ntxtm0l0g5evz2vxqp7m5wesce, 8.000000, 10946.91647
juno1keg5fnucp694nx34p3sq276lv85d5tdt3wrqwq, 1.021707, 10946.91647
juno15tk5lzt82dgc637kw9hnnl4l6ynaknzhcaszxy, 0.744334, 10946.91647
juno1dav972wumanxf7dp743y4s00r720l4j9handja, 1.000000, 10946.91647
juno1awpd2j7en946wn6rvljydxwgrawmn9mr6e398a, 9.200000, 10946.91647
juno1xkgcle6fz2hhjmyvzg676sjgw3fv8hpnza7zld, 4.008667, 10946.91647
juno13zes98hlmnnx4lkcfuvs3qv9q9z7vvm50vadhr, 11.000000, 10946.91647
juno15jvnu638fhnz32n2feu0n40hl4fwfvjls0a3lk, 8.142926, 10946.91647
juno166xsugmpp4x65fl23nufxtt9wnkm6y0a6m4hmn, 1.000000, 10946.91647
juno19w9huamhq32shes95dr4kmqequ5pe450ruvphs, 1.000000, 10946.91647
juno16zlzmce8klra8je5qu24q8pw7tgplnt6vj7k3g, 1.370628, 10946.91647
juno1ed5skh36xhtsa6v998kq6ewcysg3aeundztue4, 32.781887, 10946.91647
juno1a8f92yku5mwhtgmeaj2xspandajdqgfwh99ta2, 5.564092, 10946.91647
juno1qfh0y6dnat26l25879ec7zvvw8wdp6agqm7tvk, 1.115510, 10946.91647
juno1u5ezv0vxptcs4fcmknvtaz39d4xakqy2sl34gv, 1.000000, 10946.91647
juno1kxen27v9t0c4rf7z0ethh8ee0fkn62d7e4m8jq, 1.000000, 10946.91647
juno1zrlvslywrvvaafxzthclfx0f0emd496w0rtrtk, 4.000000, 10946.91647
juno13ra9k6geejpx2yk4jjvvw7e89hvd7y2h9j9yg8, 0.910327, 10946.91647
juno1rkwa78d3f2shcujytyu08gxdhvwk5fea4sad3s, 1.000000, 10946.91647
juno1m4a3l7an8pvrq5sxjyt9mjukzxyepxx7kdjykx, 1.000000, 10946.91647
juno1craaul8czwtwndm76fdfxh7ulja2u4nrvw8srf, 6.000000, 10946.91647
juno1quu8yrg9chrc5y0d9e2tcje6j9krt7dal2phrd, 1.200000, 10946.91647
juno1tdmz0te80j9a830xsswufjx07ufqqhc5empvs2, 6.827168, 10946.91647
juno1z379gcx3x6xthe5sey6t0lktvp800pnl9yeqrc, 0.971895, 10946.91647
juno1aeh8gqu9wr4u8ev6edlgfq03rcy6v5twfn0ja8, 11.200000, 10946.91647
juno1j5n75yls5aun28eu02w2hdthmtx29pvexk750t, 15.405390, 10946.91647
juno1sus3spn5wgd47xmtcj6hfecm4uru55hamu606h, 0.525786, 10946.91647
juno14f4engkk5lh6lvnxyqkjp247k3phsgldl8ty3y, 2.003887, 10946.91647
juno1cag3lh2x35m5e9qdphmfdgc0p93g6mssmjvxt0, 11.194548, 10946.91647
juno1f3sak44pkjzhhh2zjrdawufqpgdmqdd5l4wudp, 16.200000, 10946.91647
juno1lym8a6gkr62hqdyppl89sqz9fmmr6yzfqgw22x, 1.530077, 10946.91647
juno1c6565vuc46pl0xvm5jcclvffq0anmymauxt6f3, 0.511000, 10946.91647
juno1x7v8k46aqq2u53azhv3cnvtller6ljrjyr2zke, 1.047378, 10946.91647
juno1sl4a4mc0mun2q6hhzd2yugt6vsqwt037x0s7zu, 1.000000, 10946.91647
juno14k2j4mxsndet252hjclzythpfjvel6rgrm38lz, 1.116772, 10946.91647
juno1xlxjgawakndmp7f3cgpmwuxs7qktrx6tqt5hwx, 1.000000, 10946.91647
juno1k0anvfqhceh4clhjrvvfzmcdltj6y2q9zqu0hz, 3.346292, 10946.91647
juno17urqyrawvju9u3t345d6v3e5ty3mk3hf4cdkqz, 0.510561, 10946.91647
juno1rw994l234kcd37q6j9c95x56rpqnh8fp0mk8t9, 1.045824, 10946.91647
juno19e7r4fvfhpgzct0sscfvatg0klv5whpsfjl8nm, 0.605855, 10946.91647
juno129zpszedcq6425phap2u9dp3sk34vlz8uc52x8, 1.100000, 10946.91647
juno1mn63t0jdmvckav937tpt96348r0r3w8a309zpz, 0.802439, 10946.91647
juno1jpj2v82fkp795cwajuf0m3lywfhvjmv8ttar48, 0.546911, 10946.91647
juno1qmpds0qvrkpj7jzvw5m42k3ptnx2lrsyjfzyg7, 4.824818, 10946.91647
juno1ead9w3x7tgse8hvfjnp9vtlumqx5g8ley4vlf5, 0.553915, 10946.91647
juno1q85k7an4hwkwhfjcxtkkn6at5p07cgmcwujzn5, 0.542208, 10946.91647
juno17gv5y3203zjmwh0hjp8caakgn3rg3lrwd6qs38, 1.000000, 10946.91647
juno1tqvqdqhmr7sx6087yhfvfkrq3e8c907eeuv5um, 2.000000, 10946.91647
juno1c0rg3ljpxvf5gme9m6jl2h92dn4yru37ggxvdu, 1.000000, 10946.91647
juno18h8hshvyllxkydsncggramlp27vv7pa3k3laxf, 1.000000, 10946.91647
juno1065smngmfh2fftdcj8xz7quh54ks4pfhdux2ht, 1.000000, 10946.91647
juno17dayg5v2vhfnhczsyjwkn4t9ek79we8cadz7xz, 1.956071, 10946.91647
juno196jswumufqy8dquur3alrd9gqauswv8mc8fw5n, 0.985219, 10946.91647
juno149pf4zqjcr6dya5xrul2lztx6gdtts4nh5eul2, 1.000000, 10946.91647
juno1rxuj7tfs0j5p538js4mg2yfuw2v2yjjvxrq9ax, 0.500000, 10946.91647
juno1ex9u6tjscelwlu78cqhj05utc6ljrz4yh2pzm9, 1.053730, 10946.91647
juno1a5kaehuk3zhkjrtx2uq30dgxj35a3evv7mvrnm, 10.752500, 10946.91647
juno1elneyfk0k46g3zt26gxmakk003zd7vltn5qma7, 1.000000, 10946.91647
juno1p6eqexxg25vugen0jk346rlpnnqfd4er2s2nyz, 3.194240, 10946.91647
juno1qp9vtraygwvyt9y2hvp7z9vfrnj6ltphwa6xlv, 1.189002, 10946.91647
juno1nc0sc7dly6c3pqaqua7alkznftad50k038j2ue, 0.503631, 10946.91647
juno1uva3t7c2mcqltdpcchzqmnsvp9j6p5vpyt25a3, 1.002046, 10946.91647
juno16wpj6nzl5yj5mvjzgwfedkqva2700paq9f2p0y, 2.012343, 10946.91647
juno1nwqq6jxcw8kcvk6deqesaslpatgzfdql08eww3, 10.889020, 10946.91647
juno1vfle6mr36pykkmc82xye6dlkackd6jqjf87w7w, 3.000001, 10946.91647
juno10m9udh4fk4p7h985y2z3yvhxsvdy2pu3n50kxj, 1.010000, 10946.91647
juno1x6mqc6s44g8hjqd34lmws9jj9wv38p8js3xpvs, 7.000000, 10946.91647
juno1qxauw8pvg5fej2lhstdwh96ska708nm6mtkad5, 1.000000, 10946.91647
juno1sxqgujx7lz05035llucxeaj8m32ek6hp3ng8nz, 1.189139, 10946.91647
juno1ll8marpz0k3mar7ch0e0em4wnv3vds79tyugfx, 1.588925, 10946.91647
juno1t75wcfhga45jzt2t9u3w77zq7qz563gfevf5mv, 1.001199, 10946.91647
juno1hh4cjsaqhd7pzq2wh6y4y5asc0v7fzs7md2mnz, 7.927419, 10946.91647
juno1up0xexqvduw9enz74x9jrkzcf94uh9d8e3x6e2, 3.800000, 10946.91647
juno1ysfrt079sa0geey9fg7tgup7c0csn594a6snwx, 0.500000, 10946.91647
juno1ytagpftcttkjt9y5g0e5e4eln03kjaglvw0ca2, 11.000000, 10946.91647
juno1c3fx9z7xw09c4uz7r05zvml4pvpyfsed5rydy7, 2.250000, 10946.91647
juno10wxn2lv29yqnw2uf4jf439kwy5ef00qdxzlw96, 19.200000, 10946.91647
juno1svfpddvanq0p4ejp0v9myxt5zrfy6mdyyuevf7, 7.295716, 10946.91647
juno1dnct7j8gg0kq8rz2k35t4zewguclnxgvzrqa60, 1.200000, 10946.91647
juno15hera5ww89gr79ek3char9a3zhn6t8hlzw56pz, 11.000000, 10946.91647
juno1y9vgqmjmhh5laxaazzzl46ya3tnw4l2xy433r7, 0.539414, 10946.91647
juno1xu4vzq76q4hg5kdkav5upqg9wya8vtjtppfgl5, 1.200000, 10946.91647
juno160mmugczxuzzat5lwu6h2cxm9a0anthnh75v2e, 11.000000, 10946.91647
juno1vhckgkphxmv5vr6cr39p76wx3rxtnemjxgwgta, 11.000000, 10946.91647
juno1j5udd057360scqrx0tnxk0gq8yjk3258pgvaay, 0.915416, 10946.91647
juno1k0g7hacqf25ahx75x3p0dqsch73xk4mevys685, 11.151577, 10946.91647
juno1dl9jfeu6hw6t7fe3452zan82zltrfrpvt5wd4q, 1.771200, 10946.91647
juno1gkg9x0ddkdjnuja9s2v3sjm0crpewxzpene0er, 0.618581, 10946.91647
juno1ktm50w5m72c539rq6v3hg8k670hr93p8rjladc, 0.500000, 10946.91647
juno1x897tmle2eka82n0tly50m4un683dwdcwp3vvm, 1.314569, 10946.91647
juno15zwp7ksfzp9kk5705apu9t4tlky4pwh3xnn9ws, 1.200000, 10946.91647
juno13tqwj083339hu4m07pum3p0edzvwz0ggz3h0u6, 1.000000, 10946.91647
juno1jqy8p9ze0aps0qsgqe6kjvjaz0ln344stpntz4, 1.000000, 10946.91647
juno1yxjtqpc6ejemrueuxu8f8dsufyx2kfx058yveq, 1.000000, 10946.91647
juno1ampnwsd004nq3kw4jrry3syqvu3hnqxe390wzg, 0.573520, 10946.91647
juno134vmfqjgtdjysxuum9s3uw05x68zjwwguazllx, 0.667040, 10946.91647
juno1th5sj8hqhqwsp0x2erd7w7lqngtnmggtkrkkq8, 8.551357, 10946.91647
juno1glkc55496zumsusj29jw9gd7309jazsd7yzfxp, 1.000000, 10946.91647
juno1chckfyh2ttpx9fhu7r6nqnrsfl9zeptz9qxgy6, 7.432713, 10946.91647
juno1s28f224uqkyyc08kk0chfl8cwd3m0vtfvmhl5f, 1.329958, 10946.91647
juno1dyv36tfz22d2p9gpa9dmzeeuy8rtxue4x9qvs5, 1.114184, 10946.91647
juno1uctsyf5rtz5vss93rth0ekdv7t0d3gd3l6nqtj, 0.510435, 10946.91647
juno10gwwfj39ewa853032k5cwmvwkw22wmetrclzg5, 1.000000, 10946.91647
juno1w6mhnr6d30e0tr9uqrkktamz77e38385g64nqt, 1.062080, 10946.91647
juno1nedlyyjmf9cc6ckgy26v6j22gm95qwa9syzmv4, 11.200000, 10946.91647
juno10avnjpeqs5zj0wa39lc5386usl72n06lzn8hcq, 1.000000, 10946.91647
juno1p2yguyfencsn3zwtxhqdukf9m0pcqfy3x70x3d, 1.317318, 10946.91647
juno10q4dtmakqcghyxx7cdku92m7ws6fsj3ttjzhwa, 7.000000, 10946.91647
juno1ddy50f6e7uthkf3lkaczcwehxaxprkaqzfsqq4, 1.000000, 10946.91647
juno1m38x6h2jzn82xach3r3nrt3ycpuddyj0q9ha7r, 24.430564, 10946.91647
juno1dv2gcjq7cy3zhjdkae0f7apnhe3d3e6e5wjswr, 11.023362, 10946.91647
juno160gdggpes624ca6y6eq0uw9ved956h4nneezcz, 11.200000, 10946.91647
juno1g7gqgwyd42p2v9y8zm7cxxth6gtzmhehzram9j, 0.501000, 10946.91647
juno15uzn5p2ekqpmavvwdl9ttk2etstc4uht6cpf5c, 11.202174, 10946.91647
juno1swvpard7ga354snnqk0kcwuu7pe8s80d97ukln, 11.080804, 10946.91647
juno1pcauy3jqens4rs4hlumfgpepvggcadkl6ex448, 1.200000, 10946.91647
juno1smknl4uf89ef84kg020ff7ask7l0sxz3r2a9y2, 1.747241, 10946.91647
juno1q9urr92mhcy88axsn4u6yj89rv4xtdt0a50a5t, 1.013625, 10946.91647
juno1putnfc55293nlchxl42adn026n9n29j23g7th6, 0.919055, 10946.91647
juno1uv8z4k73lpkf9ftwz0tlux0zpzjy3q73n3vwks, 0.500000, 10946.91647
juno1c6dykqgnm6esh38rsu50xecwq95fx0wjz8wq7t, 8.066844, 10946.91647
juno15cvq8yw4y69yntmjkdg05rnqxqp3dlw34vvs67, 0.558937, 10946.91647
juno1y30cysnewankvqc22trhhngm5r4jyfe3plcz6r, 1.002463, 10946.91647
juno1aksct9rrjujk9fnanfutesgmdat2naxkth5w5p, 1.000000, 10946.91647
juno1e94zqyx3wag0x834fj3gv4qmek04s5y4e8mhgm, 9.642646, 10946.91647
juno1sc9h4dlftwqv82utj52xfgrv0xevuwngtlg9v7, 7.097774, 10946.91647
juno12wtm84yh5t0jmmunvscgj6vl2rs73pauqkc75j, 11.000000, 10946.91647
juno1v05aas8hndgs8r86ekj6hwfz6xesxeumasqlgk, 2.030000, 10946.91647
juno1yxv7cgn5wlh63jzrrqeg8cxw39qjl8qqsfqdnk, 3.006262, 10946.91647
juno1wxpkaxsvke6r2m2qptvf75vh2nepg8gclaj6gt, 1.003593, 10946.91647
juno1xug46uep68c3g6nx5dt8m3jvxvfdenrkqq3th2, 8.076042, 10946.91647
juno1wkapx6khfgk4v4ekq7c8kjjdjs0xvj98kz6xk3, 1.000000, 10946.91647
juno1772luruswr7st45ac2rfzf4r48mj2jj2zuar8d, 1.089766, 10946.91647
juno1hruemq3recacnk4k2pfj6vpuqay4awek7hjnda, 17.487451, 10946.91647
juno1c0v7m74n3kfvr44haew7pdfehu38y6swprjv6d, 176.000012, 10946.91647
juno1e9jlmhjnhv0z5wj64gz0dwn6q523xyxesp672u, 1.200000, 10946.91647
juno13uup3md785lsd74aws4hx2et052mferwe620v9, 1.000000, 10946.91647
juno1u887qt50un388r464h77zqtmxclrn29ltxc9r0, 1.000000, 10946.91647
juno1wn9pu4urgt0ccm5ltqjllqe4cvud54xykgzetp, 1.000000, 10946.91647
juno126wy4n0hrzrmakf4rkk8prp8ptt49m53tenape, 34.226103, 10946.91647
juno10wm7e5vnsm4ug4wx2wfvyhmkaxs406hname7xs, 1.030674, 10946.91647
juno1mzqqrctm0hvkghf66jruxjtggd5j447dyp7d5t, 11.200000, 10946.91647
juno18ak5d28jjte6e74gcrmgsw07pjwg72qm0ej0mq, 0.856651, 10946.91647
juno1lh78a0p9p744uas9kryx4gwq3zggny07cerne0, 0.696922, 10946.91647
juno1vc6h46vvvnkp2zfu8rahmhlz40hkm8wfhfl5a0, 2.034697, 10946.91647
juno1c35mpyyxnuxh8uc8mcc2ryp4d2qrjfmqatrpl8, 0.964650, 10946.91647
juno1ycxsgh6uyunvftl7dxdpn8ema79vc8vrz5nue9, 0.502669, 10946.91647
juno1npquw5czg704mu9d7sgdv07rrmsmgznse2ngwx, 3.729900, 10946.91647
juno1zlr3fpzk3pgkgmtnkj9zd0w0jqx47apkllpz3e, 5.054956, 10946.91647
juno1a2s3vxlpecsmqsncu2tknllkvn5dn7aj872ypr, 1.000000, 10946.91647
juno1xx335567pmatl7a2xm3g02xsj0fmxl2dvwumwv, 1.200000, 10946.91647
juno1ssmeg0jhyr57kwjlt508lgz8jeqsfx857q7n40, 1.091299, 10946.91647
juno1clkmx5e26nw386sdar5tgmcy25zwp8pzq5a0d2, 1.175376, 10946.91647
juno1a2nykcr94gnnfkmqqyzxuvs7xhd99a65lle00t, 1.225568, 10946.91647
juno1lg2gjke0u9uag4hqh27675ju2489f5ljd8h8yt, 10.752500, 10946.91647
juno1ukxxwfx86jpywk2z6qdv57hw5e98wf5a47j6k0, 2.004695, 10946.91647
juno17vz8hvg96lddwawdfygvu89ua4v7qgd6lctwj2, 2.200000, 10946.91647
juno1k2mpyhlnamfsveytn009qs7xd6czu84k8cejq5, 1.000000, 10946.91647
juno12mdekmt8f9vnrh4ldhmhspsrvlyus68qrwnugt, 3.047000, 10946.91647
juno1z06vpr5206vhprvdy3ty38dfashtvhcl5t4s7c, 0.600000, 10946.91647
juno1n0r236wvm88hj0juevr7k5f8wanwmh7psr7qmv, 1.842174, 10946.91647
juno1t5zgnfz0jrvflywjmgs95rey3un57n4204dfnm, 1.698945, 10946.91647
juno18n3vlcthxv5s2s4zgjdrjr5a6lw9e7tm3vzak9, 2.775891, 10946.91647
juno15m0ecmh7mplgqjlwmdxqyd56482zd47lgjg6dc, 23.166585, 10946.91647
juno1599krj2kyp6a3fwdzhraueku3vrctqypvgejhz, 7.371502, 10946.91647
juno10fxj8tvely053ygrudavfjs54klrg0a5vp8eu3, 1.000000, 10946.91647
juno1ysflmrj4x5lafn6fj0ufrtcx3k723wy38edl2r, 3.200000, 10946.91647
juno1et8fzywx93e75nfyu02p7zjurhgd6wzswhtveg, 0.500000, 10946.91647
juno1vahk5t3j7gyvj2jqxdpyanx2j6y3xvsygqx7yr, 4.420268, 10946.91647
juno1c2w7sxnp423935c47zwv32rgmk2zmgt895q9zg, 10.042088, 10946.91647
juno1je4gxd527mm7ryks5qqq04e5jvjen38n2pdf90, 1.007816, 10946.91647
juno1ajnnsm7q9y2sfnwm5ql2wnkzeavfuuwr8xey0h, 5.107106, 10946.91647
juno1u4msn6a7tnnes6yynnfm9evceeqsxec0e52nhz, 1.003519, 10946.91647
juno105ytzzer2c6h63tfy9cu8x6sajclzzaxfqz6h0, 25.239403, 10946.91647
juno179lcn5eta4dqz3m84w4mgkwr7lyaaadjvcrzdm, 1.211316, 10946.91647
juno1hcj67a0jfmy3pk4nth37zc2jntw5my53jpxdl5, 0.500000, 10946.91647
juno13022l2p25v4j8mzawe5vmxf4uegjwlrq7lx9vs, 8.440073, 10946.91647
juno1vpmfd40df7y4kz4lwa9495ls9fg4zvrgtdn52r, 1.870061, 10946.91647
juno1xecaqps7memq5l5z546slk93zhxnx5dq9ma7nq, 2.073498, 10946.91647
juno1l0uyf6ljnmdaw4ngqnpfgtrg4t9ym0g4j9d669, 15.702934, 10946.91647
juno167rehm38nkhtjh35rrd9qevfp0948kxztnrmh5, 1.200000, 10946.91647
juno1e7xnxajz86pvgd7jsr243d0hhaucmq9j2d3jan, 0.503954, 10946.91647
juno1ahvc0taf6e352au0qqh0ldq5egzv8j2ljxmqfg, 1.208550, 10946.91647
juno12k6hz8ml46yhxz3l60jt9cd58t9zke9tqwq2mk, 0.539063, 10946.91647
juno1hs4kxjmksq5cp3g33qt9s8ph2gumjwty9fmfxd, 1.000000, 10946.91647
juno1ge7tqhs0trjujv0zvvgxy8rh75jgeup38wql6m, 1.000000, 10946.91647
juno16l78jd88t6phup7324wlcl0kgvvc9c8ccjxh5a, 10.000000, 10946.91647
