address, amount staked, GLTO
secret1en7u024mh3hjht4aq623xtet8zx5xcvedyfwcj, 2244, 2150.327131
secret10zqsfn4mdcu8qw4cda892x95p9s9yg8tc2l9ff, 104, 2150.327131
secret1387zfawsz0gd4vp0jwparfem3sjcfy5anlccdq, 101, 2150.327131
secret1lq36aj762l3x3e6h289zlckjy82x6ks4f64lkl, 100, 2150.327131
secret1673asccrnfvwl3ezgftr6qhtm8xg4akf5xfnxg, 200, 2150.327131
secret1t6l7l4f9589sadp8zgjfx8ncvtq2059c5z7awn, 101, 2150.327131
secret10h6qka4nyvw6qcynxuxzchypc3qwljfhpnxptp, 105, 2150.327131
secret1kt74j7ny8lu0yzmtsdgntwhd94cq89nd34dmhk, 110, 2150.327131
secret1nkav9h20l22dhdy6svtucg2wlsxr2k9yedp03h, 1582, 2150.327131
secret1vwj6eyjc070xflej4wa7nkyqqczpxp5g4xfjwq, 101, 2150.327131
secret1j7whryqhmtvdhml2y30z3k2fvxu4462ue6wzwe, 175, 2150.327131
secret1mgyyqcmeqwxwa3n9ta3k4c98rt5yvgsef0vmn6, 1545, 2150.327131
secret1kjpy90cthanev6x6rf4t8r2wk0st3k87sg745y, 100, 2150.327131
secret1aldz70kdjl88krfhgdzm9p9fzej648pp5wew9r, 102, 2150.327131
secret17m8wy3v396eht4rzug37wsaexsz6w5cmvarkqs, 143, 2150.327131
secret1fqxh2sruaf3a0zq62dd82jmgk3trgp93aus79j, 5375, 2150.327131
secret1v9dnqns5tjjaslwjvjnukxmp4dt4l3mkv4hvnl, 102, 2150.327131
secret1q8e8rqmutlmdcsnvmp000e6z5wswf420ac353d, 136, 2150.327131
secret1t5am6u7mgvga3trmg58yc94ftdmh2zrfcfs9tx, 697, 2150.327131
secret17dzh6043tszczp293u3p36fj6tf4y0nqaflrcs, 146, 2150.327131
secret1w6ap6p08rrxsjmdrnvdg996vhmaz4h4pz7gggg, 1091, 2150.327131
secret12lcg6xqf4sdukuzf3g2v7zl5k66tva9zysdcmg, 107, 2150.327131
secret19cvsjs2eynwfwrm7ymgst6s5lmrt07u3tmh072, 106, 2150.327131
secret12k6843g5xl7t5emlts84awf82capxzxytd4rnd, 103, 2150.327131
secret1cxp4ep5qzqhs57tycpjqndphnjuvt94vfty482, 7911, 2150.327131
