address, amount staked, GLTO
osmo122g44kjug2zm2vv7kp7kwgady84urth57c73qn, 700, 1320.267386
osmo19d6xeese2wsh6uhkuec63md0fspa0lhkv059yd, 2771, 1320.267386
osmo1qysydzztsffmc67gap2ylhg3z4kruwhnyqwvz4, 117, 1320.267386
osmo1qhmh68tw2ezmu5nvt5fzx0ctwkglfex4ecvyfj, 103, 1320.267386
osmo1c3ractq032w5cmqxllkhf8wwqu7z2hsumdwadx, 114, 1320.267386
osmo1me8zdf78hdttvmc45hmgl84tad9rq0nfrdreqs, 120, 1320.267386
osmo1qn5pf6t4fw8432mx6cxcxtluk2nzqh8zvas797, 237, 1320.267386
osmo169phfjl859440w7wyrt7sx3qfldg2hgfx848cy, 128, 1320.267386
osmo1h6uzwkjhgue4t2k2hwuw67rfr0xqna8wltntya, 229, 1320.267386
osmo10tllmu2amyspm29t0hhs0as9h9vq5tshp8p6tr, 1900, 1320.267386
osmo10dav3xjqtvznx74v60wqxc0cxhscj7zadu960c, 100, 1320.267386
osmo1d7msr8pwmmppnvm05exaflsj68kszzza9tyl3a, 344, 1320.267386
osmo12ryrrpvjcxs3c6vc0af58cedmgjrh7q88hjw38, 213, 1320.267386
osmo1m6f2jhqx3dxafm5jfa82npx24znjg8ax6zv0le, 1082, 1320.267386
osmo1yxmwwcytdnhruzrzmce9psqcadekhcd0yw8fjz, 4183, 1320.267386
osmo15kaueuu45w47nd3fh8ul3773w0xx7adcgkkd69, 345, 1320.267386
osmo1e6gqcrlhl3zfpku9lqfyv5zwfvr0hde8v7shkf, 172, 1320.267386
osmo14gzzglgfe9v9p0w96mtlkj0nl52fzftg8j39af, 500, 1320.267386
osmo1fc7gawvyx6fcj3q9wvsexgz3zzx7fa3ue7w2se, 1850, 1320.267386
osmo1prrakm635p99mtv97wfppuqyw8hajjy27s7604, 172, 1320.267386
osmo1gj0ca5furf9fwy4ez24dtmskdertkcgzp3dcnm, 176, 1320.267386
osmo1h2ajtqurn74yy5xaxhd4wqmzy9tv7v9txdcuax, 150, 1320.267386
osmo1uyeyzsjcwtdnph23zkwm4x0788akpqnah9q2jq, 3855, 1320.267386
osmo1k6uxdd37tclwkp962kpdvtclqmvv0d4jqq63gu, 274, 1320.267386
osmo12p9aclrm8y7mm2qhargl2jjgltl8qewyg4j7m3, 299, 1320.267386
osmo1c7juc0pe60w2w5stp34rxlxzwy8a7mkh3eku0p, 1160, 1320.267386
osmo1cccxhdstwdc09znlczka3ndny0htffxm78ceku, 157, 1320.267386
osmo13xe6zxku2svrxkwuts8g3n5l6r6tywqltgx5jj, 613, 1320.267386
osmo1um0j8mskacs58whj3zd3fx6nrytsw8w253rxjr, 1000, 1320.267386
osmo1c0nekuje8v7clq20g6wg6jegvmzhj29eqpldh5, 387, 1320.267386
osmo17ezpm9dq4clg6rgsecs97eh9r7daywhan2q5c8, 218, 1320.267386
osmo1s8j698qrxxyp34q5mnke634mxsf23h5amhc9uf, 102, 1320.267386
osmo1350z0468c09pgxhs63a6mrpthsz02lp69hja8g, 113, 1320.267386
osmo13t0vcrdlj3vju5pqgwzlyr7lcw9s96ka7ygcwm, 7713, 1320.267386
osmo1erwwjkjvhk2gw9jjr8ufxejru80skntf2j37d4, 667, 1320.267386
osmo1eejdeyvjp923vam3krdfc4vf7766srewslmsm7, 100, 1320.267386
osmo19968c7tfu9a3z8ett5nqwc0p69fuzfs6qtfvp6, 10033, 1320.267386
osmo1ltp4dny3mjachqx56w5t2p2wtus8qjzapcfgfh, 619, 1320.267386
osmo1zv4ke7s5t70dcx3mt4q2qr526s5ewkrre4398r, 207, 1320.267386
osmo1ranmykue4y0sxh8xfj6t7vd6nlx5vky3k8fmx2, 1422, 1320.267386
osmo163wtac69ams3u3def93w38etj7ce3lc2gm2dq5, 100, 1320.267386
osmo1x2tfrud9nlrfks93hs2kcrtme7ne3qa5mmwpkx, 149, 1320.267386
osmo16ctcha3htrtpqfxv42y9ywazwrrues3h88chrx, 1012, 1320.267386
osmo1d4wc26fyjty5s6atrd7qxdquxs0j08q6v0s6x6, 1000, 1320.267386
osmo1msrx0sd7y8cll9s288x8hq8pst6jge29jjdlje, 121, 1320.267386
osmo1lft573m27uzc7728lxx43rwp4y9tjaq7990q89, 453, 1320.267386
osmo10yzuy9zywjgm2escjg8vw6zzh85vhw8xctytmy, 5264, 1320.267386
osmo17wmk9efhd2fpy6g3f2yflv3ujwcnd8wwrdv8wn, 200, 1320.267386
osmo1uu3cjnuunjpvg49urwd2e0v2s3kkc5r96armc8, 8400, 1320.267386
osmo1rlpqjukkfqx7w95h33xrm3vv6qh657q6ckd6ze, 5400, 1320.267386
osmo140jejmtpz98ftnzst2amc5akj65nr7e8veqqt7, 487, 1320.267386
osmo1atevshfyd6sdmydj4wk508gh99nrk46kfk0wpa, 947, 1320.267386
osmo1cyckh9490mjxsp8k4ufvn8442aech2qhqjsp5r, 100, 1320.267386
osmo1lwzypwrjzqd74ga83epc674lzxy2pzzgcpld72, 340, 1320.267386
osmo168k5wr3xccdch9uwgz2me45g3u6fgxshvhestu, 239, 1320.267386
osmo1pprnuuqt25agmue0jg0za49w4w6dcrs4jertgc, 114, 1320.267386
osmo1r6yprd6r5wlutj446sgjzhedv094yzz6p95j6p, 100, 1320.267386
osmo1w8t7r2y48mmsdzd08ad5cc06x4lkcqy9qrdm7t, 576, 1320.267386
osmo1q2378ttlcwx4s4lhjkpculjpdrjm8fd4zupsd3, 101, 1320.267386
osmo1jzves6gtze4c5ane8h4rzlqj5p0vd5vsecfpzc, 340, 1320.267386
osmo1qku2qvf9nqf57ex47ujvc8kd5ys3eem9zjqnsv, 229, 1320.267386
osmo1jfvhlyh55k5vc59sgdhltnpthajmcy25yn9ujl, 200, 1320.267386
osmo1d3esjkgcsakpwq50z582e0lvl43eetgevqw4zx, 1680, 1320.267386
osmo14vpcchyedg4k3wz03w6eyta2epa2cu00de3pz3, 100, 1320.267386
osmo1zu23unt87tkmxq27cjy60uarl4pfkfhletysm5, 110, 1320.267386
osmo1rf3we5fl35zcgryvq5uwvel9vly4xr0f48ghj5, 2056, 1320.267386
osmo15awafym36cnhjpypm05tj04kqzlamf9xy0mqkv, 248, 1320.267386
osmo1qsyhrc3swmxlyjzh2g3n8a30y066hmd8a4w7pv, 465, 1320.267386
osmo16yn7eq2zucer0amxtglqjtpvfgqgg2v8juhkw3, 107, 1320.267386
osmo1z43xyyaflsynznrwfujlgtrpwmge27qkts460k, 10593, 1320.267386
osmo10kdww5vxgtj4leppefl6lxjfmd7tz590qyad3t, 150, 1320.267386
osmo15npau9f0fcnz0e7hph8dkf8pkt9rnuevsjzxxz, 120, 1320.267386
osmo1mkkukm9gy9tnaxnrr6w8zlltd6z683fcevtnrx, 100, 1320.267386
osmo15z7v0nrna2cspa5vs8fc47643vamv9fmt7w5um, 330, 1320.267386
osmo1mljrsmdz4yawem68decl752589h2jqftqfstu9, 196, 1320.267386
osmo1dtyk0z4mmfqsh78q59p8h2aujnldxu9nxp66x3, 761, 1320.267386
osmo1vxmtm37tn772qzd8jp27z5vgner4l7myp3mtf5, 1293, 1320.267386
osmo18t8rzu54yswyws0n0qrn3zz2vstrwqfsrryp38, 148, 1320.267386
osmo1dxnwkhl2hhcsvn0y2202lhev6v67evv9uaca5z, 100, 1320.267386
osmo1tg35xn6jf3h65q40eaymqy45gwtu0rnfc0qlc6, 3409, 1320.267386
osmo1v8k37a6gn84wmenhqp6v2d9kxsx3epq2jmv33t, 259, 1320.267386
osmo1ezqhcj04yv3trlj93k5nvqdf6sh7ux9luvc66l, 100, 1320.267386
osmo16ff95ps68m9zr6gngs3rt442jr6079dyaexp9c, 3757, 1320.267386
osmo1lyymwhq4hw82378w9z3shp76fgdvg4cgmgr752, 3008, 1320.267386
osmo1ch0l6qw5t0ne5rcq0l5r3xss26gr4aqpa8r5nj, 1100, 1320.267386
osmo1t7t4ekh4ydmdpj2y9wdzcdzulu6w56hlm5q6gm, 118, 1320.267386
osmo1hjklr67k9cy84grxed968fsksrwck7p37xecue, 100, 1320.267386
osmo1clc2frlq54tryu82x88kfrup7pf7stwsc3qg6u, 25864, 1320.267386
osmo1mt0a0wdhumhxpmnyqk4tcz5ne39fhja7syp2zk, 182, 1320.267386
osmo1z698gapf5jq8dt6t5apvgwn5z99nv290fflxln, 100, 1320.267386
osmo1uxn3xw4xzyvu3xka0fr7krsfzyp8af3e7n5q4s, 3000, 1320.267386
osmo1vk6z2aa4hwf5kkd07248q8sm5xqzddueg2v23m, 599, 1320.267386
osmo1g4rnl25cnl4upu6at88xpnqz7a7rfq52cl8cn0, 879, 1320.267386
osmo1tqelste9gq42ts43x6sdsq7ga4xlqaqjm2qjtt, 45750, 1320.267386
osmo1efuylvvgnc57z6vypha2q4t7s6hs3rq6jey68q, 25449, 1320.267386
osmo1hameap8w5gaz4t2456mp6ly005r6v8fdjq25t5, 101, 1320.267386
osmo1x5qsxgmlvz4sj4gkgt89s3wh5ghqdh2lxk9gk7, 476, 1320.267386
osmo12u2sw5ymz2hvgu30fkztylgtyen3fa0yyp8x0v, 290, 1320.267386
osmo1dyatkrjpdmd6w2e0hj84amqply5svjkndgram4, 979, 1320.267386
osmo1keh2pws2sz7uuwu4j8m06nu7paqadc6ttn23zu, 223, 1320.267386
osmo1wu09ucy85vmn8hy8ps9pxqg8wxmr8508u6lpt6, 158, 1320.267386
osmo1knaf3k307kgngpjhuzzc6wvhdj2ptpcq83t2cs, 423, 1320.267386
osmo19kzr5jg04l5hqp3dk2xgp37ul2qk43w82yklju, 700, 1320.267386
osmo1ugw0pjtxup8mf6dl9sraj9wkqcnmjrmchhy7a0, 100, 1320.267386
osmo15evswd9m5yu0nfnuw8l5nre80w5ge6hnavcqz9, 151, 1320.267386
osmo12k44zp9wkpepv3x9klxcfl40jv3nmrmvd5pjay, 29620, 1320.267386
osmo1sqev8ufcaeggvltgsh2xzfm49ujs5wstyxqegd, 124, 1320.267386
osmo1he0gdnp3uurfgl7hs4m7r2zm3cuy9p8aryr0y7, 185, 1320.267386
osmo1wq2p4mk4avkptefc6p5drzqt2wdsh2jjkq3h0y, 131, 1320.267386
osmo1sntx5sf6w933f8pytpr2dh9sxns0u23mzvuqm9, 209, 1320.267386
osmo18xcw5c63w65g8aq337cje65e54dx6eqc6kapfp, 2233976, 1320.267386
osmo1paqfktzmfxleyrmnncpxd2a2snv8z6hxec7z7c, 120, 1320.267386
osmo1wjkc90ecpgtw027ruc5nvaf0ysc24can6rhstr, 182, 1320.267386
osmo1s48j429ny0czku33vep8h7kr9qy3xtcjdq8tke, 148, 1320.267386
osmo1h99dx0qu6e9xu6q86gzpgh550geqawjm983vwz, 125, 1320.267386
osmo1wfsnq66evkatrqdjnlk6vezvvjfpxrkgvh9cqt, 685, 1320.267386
osmo1f4xq2de07rxp5r5swhfxvvh3qp9qnt5asyjc8p, 3035, 1320.267386
osmo1d0qumdd7w9x6hte7nyfywtwmw29x926mq4qrfg, 207, 1320.267386
osmo1g9eamts5s3zzwwkktxxtk47t2td7swd5zugm28, 664, 1320.267386
osmo1kxetqppvpa05qssn36ktdqvy94vqqj7wwt3p50, 100, 1320.267386
osmo1krt6h6ea7qp6mdunvxjgsht4zdnn70htdgh7lg, 164, 1320.267386
osmo1v782ws8gzwdxmutxjh9jg06udy0u5uda98asvv, 3200, 1320.267386
osmo1775r5s6r0umvg3l9xtyner6vxwcrjpxl3ljnr5, 114, 1320.267386
osmo12c0yrkvnq7ujtsxtkvtpq3m9azeqzczxc64ga7, 500, 1320.267386
osmo1cnewpwp2eg5n6xnnz3aardly003afsznfkzgsk, 106, 1320.267386
osmo19nfe2l95pnmre8snp3eddvzun29s5rtjext0d2, 231, 1320.267386
osmo1yccu3zhhk549sen3gq7w3xa5842902vhlpvjm7, 6804, 1320.267386
osmo14hzczh6pcx66fn95gncdf7dc0skwcn8t4kp64k, 251, 1320.267386
osmo136tnjr74lasuej7kmesytjfy56yurc2j09zdhc, 3417, 1320.267386
osmo1fut8uqlalnd9ve6vxc49slydc98dfwjsf7mmvy, 571, 1320.267386
osmo1e0v83jk03v04n2we9ha4hq4dwt7sq6gkq7v80j, 102, 1320.267386
osmo1nkpyu3nfryz7sxw8udrzvde2uekhp3g55n7cdh, 7278, 1320.267386
osmo1tlkhrt874den98e0jed4qsamhf2r85ps3sxc3g, 231, 1320.267386
osmo1vzsdagxzjxephp74t38u48auvd7mlvv0h8krqy, 100, 1320.267386
osmo1xh6eflpu8weqxwf58ly2f47s8r0uhjgw546j9v, 527, 1320.267386
osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc, 116, 1320.267386
osmo1eu0faulh292hyayfm0wrmpch2f9vjjcylyrdq9, 258, 1320.267386
osmo13shpq33dwg2ult659ne9veh25v8yqkcdnj4upr, 226, 1320.267386
osmo1df5e5srap9ynpzm0239mxf96cfnjrzkq379zmp, 4230, 1320.267386
osmo1ytpu4pljqzusafekmd5vqy37emqjtvj7pffvvd, 167, 1320.267386
osmo1svfpddvanq0p4ejp0v9myxt5zrfy6mdy64f8cs, 1685, 1320.267386
osmo1k6l0ujssstjjhl0tg7vzhx4vn8ka4rrjpwwf4p, 304, 1320.267386
osmo12agntd95mqmu8lmp3ka5knf6nffkpanhsypawf, 100, 1320.267386
osmo1t7ltrczq4urv0gpmrvvkp0phsr9y9csctr233r, 100, 1320.267386
osmo1m4vnvkpc4tjee3ssja2srst0f2juhxfstvhpfe, 637, 1320.267386
osmo17n5dggugv6cv9lcllm8jaq8aghad2prl077cxc, 200, 1320.267386
osmo16rj8m6kqz5eky5wgczs7pu2f5gxsyxh3vzf26q, 753, 1320.267386
osmo19rlzef2rnu209mklkjvwrew7hyq6rkdukhtvf5, 1400, 1320.267386
osmo1w6ncc3mj6c2mxpc3yu4xa6ujxm88y29vdll4gc, 615, 1320.267386
osmo1fr2hc4sv6puy5zeny5grem47yvw3tupspllp0w, 293, 1320.267386
osmo1vfyexfjgd0yz3dz2qfyua8nffqt62uymrz5kwh, 599, 1320.267386
osmo1sdh526pwzhm0c5n5r6p8gmpnt7798gfgsk935w, 1183, 1320.267386
osmo1jvr503lnneajpjaxd8qr6m5updjqkfp43949z8, 152, 1320.267386
osmo1nn08glalwm0hfkxhrmxyycyk9dfrrayx2p3xgg, 1000, 1320.267386
osmo1e23fcm2l3mymaj8yfp88ztj3cn0g860lxxxxdf, 1741, 1320.267386
osmo1tuhfgcuuru82mmsqah6w9lke5dkm3my0ch7zns, 863, 1320.267386
osmo1fg0qeak95tlgsxl8jkkr4prak9f44teucm0w3e, 1091, 1320.267386
osmo1t46egu2wyjjtgn8vwwpk9dzh39589wmumnejl8, 220, 1320.267386
osmo1l66mg6cv79kvgmtcwsv4hzrwy8pj7xf5mg34n6, 2274, 1320.267386
osmo1erlfylfqq9t5j9wzaf9fgn8nyc2q0da3nev64h, 117, 1320.267386
osmo174peymq76p2uuqhuuy88hdq09hzu7euy237ga5, 101, 1320.267386
osmo1ecragrxx3g6e6c0lwyrp44rs459rly2t0pgp3w, 2292, 1320.267386
osmo1jr8a832hu9lj9q86jvwrrngg9xy5clj6nkeu87, 2530, 1320.267386
osmo1xxrufwnvlys3pt0rmjhh40r7gv03n9869y858w, 100, 1320.267386
osmo1juk5nzn7c7cw6jdcncgxlsrpvzhfu4d7met3nf, 161, 1320.267386
osmo1rqzgjeauamr5g707s5ka5na8p83u6ftkus4u4r, 782082, 1320.267386
osmo1xwyhyun4mctnqm6qpdym2y8kf9c03dac2px2qe, 372, 1320.267386
osmo1r2hcpy8pkvl0my07axp7avc7jfk3ehu06kxf6z, 119, 1320.267386
osmo1gca7xukpr7twa0dufw4q4vuqt4g26lxdm9etx8, 366, 1320.267386
osmo15nlljm8skh5p7005h30pvzawdnery54swym5f3, 100, 1320.267386
osmo16sxxr0nrsp0nn0adcsffhzukv6zghhxmr43fje, 188, 1320.267386
osmo15qlc682uqq4v0deyvuqu7203arjq05cl9ajt08, 150, 1320.267386
osmo17ywau03pe0jfqsa4gqmzjychat579r7aew2ll8, 141, 1320.267386
osmo1z8hznxn3r9nt3tt404x0ctqpzdd548jycx7dtu, 123, 1320.267386
osmo1gfse8064vfzjtunegyn8rcq6y8v4qlq9pyg8da, 141, 1320.267386
osmo19rzn6nsfpujz0dypldulv798rkh0ng8d92w0q4, 1238, 1320.267386
osmo1nlthkdj99aymp2rpgudm0qwcwl5r53l6wljqa5, 103, 1320.267386
osmo1hesg50h9tvf9sgwh3lt3serdd2re98zzp5h67p, 231, 1320.267386
osmo13yzdwfnc927els98kmg040jsvgrzfcyecpe58g, 100, 1320.267386
osmo187ncxh0z255z8d9gfyscr680utr4hs668g8nes, 2300, 1320.267386
osmo1y6f4evyfzfx6zsg8fux39wzzhx7qzprfcl5tgw, 1118, 1320.267386
osmo1899dxrftnx33ylcu9xtv2r579gzjrxneuv9wq4, 232, 1320.267386
osmo195ysd5ensx30d8g0yhe8a64jqmwnds5v30fhe7, 600, 1320.267386
osmo16mq9lwkz5mu7n45z5ecdtawp37lhcf6c6ss8ef, 116, 1320.267386
osmo17yjgrjzfamv382jsnyu4rwwc3y6cqfzsc80e26, 115, 1320.267386
osmo1vz2je5rg7j3a56yqzaewlpvzc7ay8mssaud4s4, 161, 1320.267386
osmo1rl5wj8ldwn2n95ancxkhhqfsmmtw8ew3uwq4lt, 155, 1320.267386
osmo1wytfywvjr6amzlnaqd4e50ed4wcpm5e96zdxt9, 106, 1320.267386
osmo1l968h6ww20lnnjjhylf98a5l24lzz5gwqyy27q, 102, 1320.267386
osmo14d9dwnz385etauwrkcrayqdpps8g3vh30w4m9c, 450, 1320.267386
osmo1k6udtfc90k8h04aqdp2e69udd52z80lp034rxx, 4800, 1320.267386
