address, amount staked, GKEY
tori13valsf3ew87t793ulfn03gsmr5x2wgdk87uefd, 315, XXX
tori1flyrwvw25jjjje69ghv8vj3h6uacs76r7km4mv, 820, XXX
tori1pwchad2ymm9tvpfmgr59sptkm3ate3p6uxdp4h, 19976, XXX
tori18nmfhuh29nn7tdnf7600t5ytmgjxlu5ufz6q8g, 260, XXX
tori1lpzshjg8cn8mercts03fka5vfrwzz4avc4mkwr, 2027, XXX
tori1t7cxdre4zv8az6y0ezd5jj6n2cedfuzev0u3y2, 1174, XXX
tori1dn88wptds73rnzxacnj7lqwadm24sfjzzhypsa, 382, XXX
tori14ejk4ykuh2e4465c9uxgk5mds98epgc7eqeqwf, 653, XXX
tori1ztur572dux24klrfgx7d4a75xl2d3f87flzn64, 7122, XXX
tori1u2g5c2glkect6xdfaqh6agf0e3n7mvd8wf8ep2, 750, XXX
tori19u6ks4jh02twnf6s2a4lysadhggwx2upc4ya6f, 400, XXX
tori17h3jzsh284ac9kt3p75z9hxrtefks9zh3a0a05, 318, XXX
tori1wgx6a3qlersv9dfw3tz6z4x8flez98p9eqxq0r, 318, XXX
tori1sps7dyzmgwedeg9va7qkcna422eyl5wt9czzm0, 2010, XXX
tori1yr3yvqz4pvkqweh344nwgdthl3ewqeq2464g4p, 730, XXX
tori1amzdxmwa9f8y5zus7k4ycz3ffqrwhdzlgvehuc, 632, XXX
tori1fzd5nt4wj00g9duu5js880cp79u7lqgt402kc6, 261, XXX
tori13ty4dxu7u409c7t2wk6ah9xfaplx09lj5zz8x3, 291, XXX
tori1lc6qf3ywwcje9rfm4hknpasyx4rcmeeunmax2e, 1020, XXX
tori1u926jqsax56rcykmcv8z06c40kzdvjkg8uhmz5, 2020, XXX
tori1nu5jfcwjcwaqxea9m56w2gwnyaugenyl4gykpw, 279, XXX
tori1wj55px2na5dv5x9pe9lpv3xlt2ge3z28supg8h, 866, XXX
tori1cfh4lpagjpzvpf8ez9y6e3aadltmsuemtw5wr9, 250, XXX
tori19xdv2ql2vah4la7ssflm8em7grzrqgkehuk4s2, 300, XXX
tori1ufn53w9afett66zjykhmld66ad2qepfwxeul2e, 2026, XXX
tori1aqtgjshynfcjsj5m3p0tladddrqwk5gueaew77, 733, XXX
tori1fclzsdq8s3gny4ufxc7sqdtpu7eqf4wxygk53l, 261, XXX
tori1qyfllhxpatxmzs3qnrd86cvls35prtvj4tcp8r, 2973, XXX
tori1zz3szjjkgg4ewdjv74znzvqwhc4w2gn59mex8x, 2025, XXX
tori1rm5qxlr352yhz3v4pj5urehtlgs7frnlq02awp, 873, XXX
tori1g47ylnna3a47w0rrvta28tl60wnnsdtpk0ac2q, 404, XXX
tori15uh0xvxk88aa63mynqqz2gty3lf0nf8ymryylx, 392, XXX
tori155s6w67pl6zcdmp27kgyc3e724c4x2xa5qulkv, 261, XXX
tori122v8uqnahjnv77z437z3wvtq8fl37ynezz2p6x, 2021, XXX
tori1xkzyx8jj2ra3dg6yacqgj6uhz6al6kdj9p60g2, 405, XXX
tori1v2xh06d7jywnnrhu0shyfejn7uff7l4nfs0e27, 2223, XXX
tori14c2dcjumq02n2w6njz0yek633pckm3sl72nz9y, 50000, XXX
tori1f5tgef6rrpz808d5rq2jhr0ac3tg8lva4k5d4k, 950, XXX
tori15g426q76zphudqfa3lncfpmgzw3fdcq7ysj0mg, 569, XXX
tori1lkl9uv0cljhzmhuzdvd2lf2swyrxnzye8pxhs3, 840, XXX
tori1yvs6wx6txv77qgkzvpy8grg6vel039l0ljtx92, 261, XXX
tori14zp98mwfcc4t2ltlnpv6am89g0r6xuh82402k4, 281, XXX
tori144uejkm2haxmfllw2zemhlykdz9w6qvcgn8azr, 750, XXX
tori15pm3l95c5meg4dx72svtltsnce4cwfjqmfngcf, 362, XXX
tori1gtqlqh9ajc386k9deftddj5k5703hlfpsmz4kz, 570, XXX
tori1vjdwjuxxtn3n5g532l6tkzmrv6xpyux0nay9fm, 17481, XXX
tori1e8wqaa4fa7dy72mcvqzfxtgp4ecf3ql0g2jqp0, 262, XXX
tori10zye94zk083n84azn70q6m9zw6spls2gsngx4r, 335, XXX
tori1mcca78az0jt60fpr8etaz4ajwt8mkmjj4njdy7, 300, XXX
tori1mx26py964dy0rraylx9pz2wu3p7lv9j5t2wmpt, 1000, XXX
tori1s56z2ell0p634p6jy5f9e3ewr3flp8c0mm7a8u, 300, XXX
tori199ndqufcfn4h3vh4gl6da0l6u8ct9sclxl8r6r, 944, XXX
tori15gxup7xh3q8e0pz9axtplx2y2tvpgzfmlt4r6n, 380, XXX
tori1putjg6lzz4u3pv5wyeer7nwmkh6t6lev58srmg, 807, XXX
tori1eqwzvqsa4rlcd6mcznksd7epx7e8te07wchfn8, 261, XXX
tori1284km2pldlqyjt7s0ujmrpk4nhdad5srz5fgky, 251, XXX
tori10wsx6cuh8wzxt353sv5lwakwt99w7pscjnsa2m, 5010, XXX
tori1s62zzaunhyy2htfm0mjpuyzvqccpe2hr3sh4ru, 261, XXX
tori1gaug6w3xpgjrf39efu2en904jvagr46ehd6xmr, 271, XXX
tori1rw76mkr59cecdkqr5r4h56xvwuxjtf549u907y, 601, XXX
tori1h9gw03d3nslxquteqr24gvggmz5ruqv0d38cy9, 251, XXX
tori1ak4kngw8csnk02d4pyk99vjqa5uqwy5mnthdtp, 261, XXX
tori1n8j9xve22sh5arf2kfdtdde46udztada45884g, 1104, XXX
tori15h2v848ly2geene5hdckxfglvhajfxj65xr5sp, 2025, XXX
tori1j6qdr9snlzwfjg90ay97a8y0m3fas4cy3w6x3q, 261, XXX
tori178swfpjp3qwes3wj8ffzqla9m56ewzxm9e3ut5, 332, XXX
tori10r59x7k8aufsjxh3lgl5c2jxc0rdq63f6dkvfl, 684, XXX
tori1txy4f6ucq4ur3kzwfyu0qt70mkakpq8ckhclq9, 1000, XXX
tori132heaskekputjzyx6kssxr5kzu3s89c4npzc5u, 376, XXX
tori1ygvm6wdxv4zgpkhurqaddlvtwherryvmzf3tmc, 700, XXX
tori1w5fx38v5nufynhynx43hutvw7al5jwgd5h5zgw, 261, XXX
tori1uugr9p3t9pydx4hj373604q3hh044pc8lq0d0j, 1488, XXX
tori1yq2e9z49ke4z6xa4wlatnd0hwc3uzg0fdhplpj, 284, XXX
tori1yvsp4fvj6wwh9wwdqrj4l86nf2sz4czg0jzmjy, 300, XXX
tori172fm5dvkkj0f90s6fjfqrtvq90wc22u8apwa7c, 536, XXX
tori1nnn0wzerhlq4kyvsya0zqcvx47ylqmdmczwc8a, 261, XXX
tori1q3faa036uwzrpz8mrv8e35e5fgj7r77klz0e8p, 1000, XXX
tori1ewrlwrchdhp05x98v7q8x2k83huuvgg8l3yr73, 448, XXX
tori1ryu2zpqjyf6zd6cxhlcszrg4ykt5lk2azdzzqc, 909, XXX
tori1we2hdn5dxnq3njjmhxdkn629h8fwkjxdjj5wk3, 1695, XXX
tori1mp37cxcr4g2ltf5mxx5p64x3dqjv0wartpesul, 1000, XXX
tori1sqvy2tquz0tqpe3pufyttxswdmxnaqt9wrvyzz, 400, XXX
tori1k9v6rswtaaju5l6qxhe75h0lgwwsj2mwrlasl9, 364, XXX
tori10u89nyr5cxvdy60npg63s8f2l3qcscdu8v2cs2, 536, XXX
tori1retz0scvhmpar90jaewg5ln0pxemqtjng9hhk2, 547, XXX
tori1l5wc57dhjham2qrugkp6rmruymjueuywras9hk, 317, XXX
tori1lgucj9kq2xnl8fkwyxetx5nh9zvc4q65p9clsn, 265, XXX
tori19hemurn72hwvtndrwpz3nyw44fflst9r2lqykg, 410, XXX
tori1dl43n47uexk36tfxucr86lva6jtj2k6tlsr2mg, 299, XXX
tori1mfg2cdlm0xnsdw2xltm25y9rdgel970plrcpfp, 330, XXX
tori1xpyqxhyg742e4p9323676mqqzwe730e9uyp0eg, 3255, XXX
tori16nvlthegl3pllzw3eh5x6vj42e48eghpdna85u, 1107, XXX
tori1rz6ackm5p23evrw90el8j5376m625hdmltsyht, 3790, XXX
tori1a9m2r8fvvg5knnw3m9z0fvlyrsep0yy5kpjuk7, 500, XXX
tori1v7w4fs3eq63vfn5xqqh04pzuesj44u9ej35wwy, 1061, XXX
tori1ng7xgpw7v0hlyg0jf9ylg0fejnccq3fkapley8, 529, XXX
tori1r50h8ktlttht8rht6v9ka483mx2j0fec34mmxf, 250, XXX
tori1cdl0yljk8mmr9enn9m7sf8sqlsss4jhtk276w9, 467, XXX
tori148pex7zqjkwjpmxu5077jnrr0rtltvdcn6ztkt, 253, XXX
tori197ejdn3ny7ktskjwr87wpjrfetvssc8m5u7ty6, 1000, XXX
tori1eqnnwt75ks8esz9zaqf92ldt5dqsm76aesw9yq, 499, XXX
tori1zzypzvvavvck8nmtupclh4dn5jwydykp6sgt73, 1167, XXX
tori16n0cvw3d42f63ee9j9y9mpq9r449cwnvxw42td, 2725, XXX
tori1zeye6um9ed204848n6qk6258a92dqcmlwzzhkw, 261, XXX
tori1gs99z7kxfmaelzvkll4h38dvqdm0u09wrldgh5, 1265, XXX
tori1jrppah0knc70v0t87myestgevv98tk7x2ucguc, 444, XXX
tori1agv5xsuu73aj5k4ayz9mftnv3kdy07kffmw45c, 254, XXX
tori142tmssurc5wn3693u5mdkm8tqmtt9cs9xhnped, 300, XXX
tori1yfcnagt5m2ampr2gjewl7y27tksmf84p3aw78r, 781, XXX
tori1pm8jhqcmjhh85u5ja0yqcahk42n5dsgc2jg2v7, 252, XXX
tori1352gnv04lm4mvc9zsjj5nulvmp6s5ug3fezkkq, 698, XXX
tori182csx7tt60jh5t794szerau6x2e2eyfpkzzsp0, 323, XXX
tori1vv082ym5h2sungsvtjgljxvgwmpyfe60hmehav, 5950, XXX
tori1hsveqcu47fhay5y9u4ld7agqrlxfvm3pen0muk, 5928, XXX
tori1c97nrl5shghs9re60dnghxh50vf6kf5ry5k586, 2061, XXX
tori1xusmwr85xvl7vezpmv8gsm97svyfzczfmp232j, 252, XXX
tori1sqehacd9xe4372ur4agwupnfs63mwdp2qp4xtu, 573, XXX
tori1a8wnenq6rpaxs3uu7umkwa855a988wecl7x5wj, 250, XXX
tori1nnrh26yhn2ml88784wssyduzlv56lf49mxzg93, 307, XXX
tori13ark8qhcsgsttqp4rp6sfzsc0zsk7s2j2qxm2s, 252, XXX
tori1kemt2aa78vj907x8vzk9fkymyskxl4lvcaaehm, 3258, XXX
